afterOT_away,afterOT_home,away_points,away_team,cumpointdiff_away,cumpointdiff_home,date,daysoff_away,daysoff_home,game_count_away,game_count_home,home_points,home_team,overtime,time,win10_away,win10_home,win1_away,win1_home,win3_away,win3_home,win5_away,win5_home,winner,winrate_away,winrate_home
0.0,0.0,81,Detroit Pistons,1.66666666667,5.54545454545,2016-11-18,1.0,1.0,13.0,12.0,104,Cleveland Cavaliers,0,7:30 pm,0.5,0.8,0.0,0.0,0.666666666667,0.666666666667,0.4,0.6,1,0.5,0.818181818182
0.0,0.0,80,Memphis Grizzlies,-3.63636363636,-6.5,2016-11-18,1.0,1.0,12.0,11.0,64,Dallas Mavericks,0,8:30 pm,0.5,0.2,1.0,0.0,0.666666666667,0.0,0.6,0.4,0,0.545454545455,0.2
0.0,0.0,113,Toronto Raptors,4.09090909091,-2.27272727273,2016-11-18,1.0,1.0,12.0,12.0,111,Denver Nuggets,1,9:00 pm,0.6,0.3,0.0,1.0,0.333333333333,0.333333333333,0.6,0.2,0,0.636363636364,0.363636363636
0.0,0.0,116,Phoenix Suns,-8.0,-0.583333333333,2016-11-18,1.0,1.0,13.0,13.0,96,Indiana Pacers,0,7:00 pm,0.3,0.5,0.0,1.0,0.0,0.666666666667,0.2,0.6,0,0.25,0.5
0.0,0.0,116,San Antonio Spurs,5.08333333333,1.58333333333,2016-11-18,1.0,2.0,13.0,13.0,107,Los Angeles Lakers,0,10:30 pm,0.7,0.6,1.0,1.0,1.0,0.666666666667,0.8,0.6,0,0.75,0.583333333333
0.0,0.0,101,Portland Trail Blazers,-5.23076923077,-7.33333333333,2016-11-18,0.0,1.0,14.0,13.0,113,New Orleans Pelicans,0,8:00 pm,0.5,0.2,0.0,0.0,0.333333333333,0.333333333333,0.4,0.4,1,0.538461538462,0.166666666667
0.0,0.0,105,Brooklyn Nets,-4.54545454545,0.5,2016-11-18,2.0,1.0,12.0,13.0,124,Oklahoma City Thunder,0,8:00 pm,0.4,0.5,0.0,1.0,0.333333333333,0.333333333333,0.4,0.2,1,0.363636363636,0.583333333333
0.0,0.0,121,Los Angeles Clippers,14.9166666667,-3.91666666667,2016-11-18,1.0,1.0,13.0,13.0,115,Sacramento Kings,0,10:30 pm,0.8,0.3,0.0,0.0,0.666666666667,0.0,0.8,0.4,0,0.833333333333,0.333333333333
0.0,0.0,94,Boston Celtics,-0.916666666667,-0.230769230769,2016-11-19,0.0,0.0,13.0,14.0,92,Detroit Pistons,0,7:00 pm,0.5,0.4,0.0,0.0,0.333333333333,0.333333333333,0.6,0.4,0,0.5,0.461538461538
0.0,0.0,102,Utah Jazz,2.76923076923,3.75,2016-11-19,1.0,1.0,14.0,13.0,111,Houston Rockets,0,5:00 pm,0.6,0.6,0.0,1.0,0.333333333333,0.666666666667,0.4,0.6,1,0.538461538462,0.583333333333
0.0,0.0,95,Chicago Bulls,7.25,14.2307692308,2016-11-19,1.0,0.0,13.0,14.0,102,Los Angeles Clippers,0,10:30 pm,0.6,0.8,1.0,1.0,1.0,0.666666666667,0.8,0.8,1,0.666666666667,0.846153846154
0.0,0.0,71,Minnesota Timberwolves,3.81818181818,-2.0,2016-11-19,1.0,0.0,12.0,13.0,93,Memphis Grizzlies,0,8:00 pm,0.4,0.6,1.0,1.0,0.666666666667,1.0,0.6,0.8,1,0.363636363636,0.583333333333
0.0,0.0,124,Golden State Warriors,8.66666666667,-1.18181818182,2016-11-19,0.0,1.0,13.0,12.0,121,Milwaukee Bucks,0,8:30 pm,0.9,0.5,1.0,0.0,1.0,0.333333333333,1.0,0.2,0,0.833333333333,0.454545454545
0.0,0.0,116,Charlotte Hornets,5.54545454545,-5.84615384615,2016-11-19,0.0,0.0,12.0,14.0,121,New Orleans Pelicans,1,7:00 pm,0.7,0.3,1.0,1.0,0.666666666667,0.666666666667,0.6,0.6,1,0.727272727273,0.230769230769
0.0,0.0,87,Dallas Mavericks,-7.36363636364,-8.58333333333,2016-11-19,0.0,2.0,12.0,13.0,95,Orlando Magic,0,7:00 pm,0.2,0.5,0.0,1.0,0.0,0.666666666667,0.2,0.4,1,0.181818181818,0.416666666667
0.0,0.0,105,Phoenix Suns,-5.84615384615,-12.5,2016-11-19,0.0,1.0,14.0,13.0,120,Philadelphia 76ers,0,7:30 pm,0.4,0.2,1.0,0.0,0.333333333333,0.333333333333,0.4,0.4,1,0.307692307692,0.166666666667
0.0,0.0,114,Miami Heat,-0.727272727273,-3.45454545455,2016-11-19,1.0,1.0,12.0,12.0,111,Washington Wizards,0,7:00 pm,0.2,0.3,1.0,1.0,0.333333333333,0.333333333333,0.2,0.4,0,0.272727272727,0.272727272727
0.0,0.0,129,Portland Trail Blazers,-5.71428571429,-5.75,2016-11-20,1.0,1.0,15.0,13.0,109,Brooklyn Nets,0,3:30 pm,0.5,0.3,0.0,0.0,0.0,0.0,0.4,0.2,0,0.5,0.333333333333
0.0,1.0,91,Utah Jazz,1.92857142857,-2.25,2016-11-20,0.0,1.0,15.0,13.0,105,Denver Nuggets,0,9:00 pm,0.5,0.3,0.0,0.0,0.0,0.333333333333,0.4,0.2,1,0.5,0.333333333333
0.0,0.0,118,Chicago Bulls,6.15384615385,0.769230769231,2016-11-20,0.0,1.0,14.0,14.0,110,Los Angeles Lakers,0,9:30 pm,0.5,0.6,0.0,0.0,0.666666666667,0.333333333333,0.8,0.6,0,0.615384615385,0.538461538462
0.0,0.0,94,Atlanta Hawks,8.5,-4.91666666667,2016-11-20,1.0,2.0,13.0,13.0,104,New York Knicks,0,12:00 pm,0.7,0.4,0.0,0.0,0.666666666667,0.666666666667,0.8,0.4,1,0.75,0.416666666667
0.0,0.0,115,Indiana Pacers,-2.07692307692,1.92307692308,2016-11-20,1.0,1.0,14.0,14.0,111,Oklahoma City Thunder,1,7:00 pm,0.5,0.5,0.0,1.0,0.666666666667,0.666666666667,0.4,0.4,0,0.461538461538,0.615384615385
1.0,0.0,99,Toronto Raptors,3.91666666667,-4.07692307692,2016-11-20,1.0,1.0,13.0,14.0,102,Sacramento Kings,0,9:00 pm,0.7,0.2,1.0,0.0,0.333333333333,0.0,0.6,0.2,1,0.666666666667,0.307692307692
0.0,1.0,105,Memphis Grizzlies,-0.153846153846,4.66666666667,2016-11-21,1.0,1.0,14.0,13.0,90,Charlotte Hornets,0,7:00 pm,0.6,0.6,1.0,0.0,1.0,0.666666666667,0.8,0.4,0,0.615384615385,0.666666666667
0.0,0.0,99,Houston Rockets,4.15384615385,-0.357142857143,2016-11-21,1.0,1.0,14.0,15.0,96,Detroit Pistons,0,7:30 pm,0.6,0.3,1.0,0.0,0.666666666667,0.0,0.6,0.4,0,0.615384615385,0.428571428571
0.0,1.0,120,Golden State Warriors,8.23076923077,-1.64285714286,2016-11-21,1.0,0.0,14.0,15.0,83,Indiana Pacers,0,7:00 pm,0.9,0.5,1.0,1.0,1.0,0.666666666667,1.0,0.6,0,0.846153846154,0.5
0.0,0.0,115,Toronto Raptors,3.38461538462,13.7142857143,2016-11-21,0.0,1.0,14.0,15.0,123,Los Angeles Clippers,0,10:30 pm,0.6,0.9,0.0,1.0,0.333333333333,0.666666666667,0.4,0.8,1,0.615384615385,0.857142857143
0.0,0.0,89,Orlando Magic,-7.30769230769,-1.33333333333,2016-11-21,1.0,1.0,14.0,13.0,93,Milwaukee Bucks,0,8:00 pm,0.6,0.4,1.0,0.0,0.666666666667,0.0,0.6,0.2,1,0.461538461538,0.416666666667
0.0,0.0,99,Boston Celtics,-0.692307692308,1.66666666667,2016-11-21,1.0,1.0,14.0,13.0,93,Minnesota Timberwolves,0,8:00 pm,0.5,0.4,1.0,0.0,0.666666666667,0.333333333333,0.6,0.4,0,0.538461538462,0.333333333333
0.0,0.0,94,Miami Heat,-0.416666666667,-10.3846153846,2016-11-21,1.0,1.0,13.0,14.0,101,Philadelphia 76ers,0,7:00 pm,0.3,0.3,1.0,1.0,0.666666666667,0.666666666667,0.4,0.4,1,0.333333333333,0.230769230769
0.0,0.0,91,Dallas Mavericks,-7.41666666667,5.38461538462,2016-11-21,1.0,2.0,13.0,14.0,96,San Antonio Spurs,0,8:30 pm,0.2,0.7,0.0,1.0,0.0,1.0,0.0,1.0,1,0.166666666667,0.769230769231
0.0,0.0,101,Phoenix Suns,-6.5,-3.41666666667,2016-11-21,1.0,1.0,15.0,13.0,106,Washington Wizards,0,7:00 pm,0.4,0.3,0.0,0.0,0.333333333333,0.333333333333,0.2,0.2,1,0.285714285714,0.25
1.0,0.0,112,New Orleans Pelicans,-5.07142857143,7.07692307692,2016-11-22,2.0,1.0,15.0,14.0,94,Atlanta Hawks,0,7:30 pm,0.4,0.6,1.0,0.0,0.666666666667,0.333333333333,0.6,0.6,0,0.285714285714,0.692307692308
0.0,0.0,107,Chicago Bulls,6.28571428571,-1.0,2016-11-22,1.0,1.0,15.0,14.0,110,Denver Nuggets,0,9:00 pm,0.6,0.4,1.0,1.0,0.666666666667,0.666666666667,0.8,0.4,1,0.642857142857,0.384615384615
1.0,0.0,109,Oklahoma City Thunder,1.5,0.142857142857,2016-11-22,1.0,1.0,15.0,15.0,111,Los Angeles Lakers,0,10:30 pm,0.4,0.6,0.0,0.0,0.666666666667,0.333333333333,0.4,0.4,1,0.571428571429,0.5
0.0,0.0,103,Portland Trail Blazers,-4.0,-3.76923076923,2016-11-22,1.0,1.0,16.0,14.0,107,New York Knicks,0,7:30 pm,0.6,0.5,1.0,1.0,0.333333333333,0.666666666667,0.4,0.6,1,0.533333333333,0.461538461538
0.0,0.0,111,Boston Celtics,-0.214285714286,-6.84615384615,2016-11-23,1.0,2.0,15.0,14.0,92,Brooklyn Nets,0,7:30 pm,0.5,0.3,1.0,0.0,0.666666666667,0.0,0.6,0.2,0,0.571428571429,0.307692307692
0.0,0.0,119,San Antonio Spurs,5.35714285714,3.15384615385,2016-11-23,1.0,1.0,15.0,14.0,114,Charlotte Hornets,0,7:00 pm,0.7,0.6,1.0,0.0,1.0,0.333333333333,1.0,0.4,0,0.785714285714,0.615384615385
0.0,0.0,125,Portland Trail Blazers,-4.0,7.0,2016-11-23,0.0,4.0,17.0,13.0,137,Cleveland Cavaliers,0,7:00 pm,0.5,0.8,0.0,1.0,0.333333333333,0.666666666667,0.2,0.8,1,0.5,0.833333333333
0.0,0.0,124,Los Angeles Clippers,13.3333333333,-7.23076923077,2016-11-23,1.0,1.0,16.0,14.0,104,Dallas Mavericks,0,8:30 pm,0.9,0.2,1.0,0.0,1.0,0.0,0.8,0.0,0,0.866666666667,0.153846153846
0.0,0.0,84,Miami Heat,-0.923076923077,-0.533333333333,2016-11-23,1.0,1.0,14.0,16.0,107,Detroit Pistons,0,7:30 pm,0.3,0.3,0.0,0.0,0.666666666667,0.0,0.4,0.2,1,0.307692307692,0.4
0.0,0.0,106,Los Angeles Lakers,0.266666666667,10.2857142857,2016-11-23,0.0,1.0,16.0,15.0,149,Golden State Warriors,0,10:30 pm,0.6,0.9,1.0,1.0,0.333333333333,1.0,0.4,1.0,1,0.533333333333,0.857142857143
0.0,0.0,115,Toronto Raptors,2.57142857143,4.07142857143,2016-11-23,1.0,1.0,15.0,15.0,102,Houston Rockets,0,8:00 pm,0.5,0.7,0.0,1.0,0.333333333333,1.0,0.2,0.8,0,0.571428571429,0.642857142857
0.0,0.0,96,Atlanta Hawks,5.28571428571,-4.0,2016-11-23,0.0,1.0,15.0,16.0,85,Indiana Pacers,0,7:00 pm,0.6,0.5,0.0,0.0,0.0,0.333333333333,0.4,0.6,0,0.642857142857,0.466666666667
0.0,0.0,96,Minnesota Timberwolves,1.07692307692,-3.53333333333,2016-11-23,1.0,0.0,14.0,16.0,117,New Orleans Pelicans,0,9:30 pm,0.3,0.5,0.0,1.0,0.333333333333,1.0,0.4,0.8,1,0.307692307692,0.333333333333
0.0,0.0,92,Phoenix Suns,-6.4,-7.07142857143,2016-11-23,1.0,1.0,16.0,15.0,87,Orlando Magic,0,7:00 pm,0.3,0.5,0.0,0.0,0.333333333333,0.666666666667,0.2,0.6,0,0.266666666667,0.428571428571
0.0,0.0,104,Memphis Grizzlies,0.928571428571,-9.14285714286,2016-11-23,1.0,1.0,15.0,15.0,99,Philadelphia 76ers,1,7:00 pm,0.7,0.4,1.0,1.0,1.0,0.666666666667,1.0,0.6,0,0.642857142857,0.285714285714
0.0,0.0,101,Oklahoma City Thunder,1.26666666667,-3.57142857143,2016-11-23,0.0,2.0,16.0,15.0,116,Sacramento Kings,0,10:30 pm,0.4,0.3,0.0,1.0,0.333333333333,0.333333333333,0.4,0.2,1,0.533333333333,0.357142857143
0.0,0.0,83,Denver Nuggets,-0.714285714286,0.866666666667,2016-11-23,0.0,2.0,15.0,16.0,108,Utah Jazz,0,9:00 pm,0.4,0.4,1.0,0.0,0.666666666667,0.0,0.6,0.2,1,0.428571428571,0.466666666667
0.0,0.0,109,San Antonio Spurs,5.33333333333,1.06666666667,2016-11-25,1.0,1.0,16.0,16.0,103,Boston Celtics,0,1:00 pm,0.8,0.6,1.0,1.0,1.0,1.0,1.0,0.8,0,0.8,0.6
0.0,0.0,90,Dallas Mavericks,-8.14285714286,7.38461538462,2016-11-25,1.0,1.0,15.0,14.0,128,Cleveland Cavaliers,0,7:30 pm,0.2,0.8,0.0,1.0,0.0,0.666666666667,0.0,0.8,1,0.142857142857,0.846153846154
0.0,0.0,132,Oklahoma City Thunder,0.25,-2.33333333333,2016-11-25,1.0,1.0,17.0,16.0,129,Denver Nuggets,1,9:00 pm,0.3,0.4,0.0,0.0,0.0,0.666666666667,0.4,0.6,0,0.5,0.4
0.0,0.0,97,Los Angeles Clippers,13.75,0.9375,2016-11-25,1.0,1.0,17.0,17.0,108,Detroit Pistons,0,7:30 pm,0.9,0.3,1.0,1.0,1.0,0.333333333333,0.8,0.2,1,0.875,0.4375
0.0,0.0,97,Brooklyn Nets,-7.71428571429,-4.4375,2016-11-25,1.0,1.0,15.0,17.0,118,Indiana Pacers,0,8:00 pm,0.3,0.4,0.0,0.0,0.0,0.333333333333,0.0,0.4,1,0.285714285714,0.4375
0.0,0.0,109,Golden State Warriors,12.4666666667,-2.4375,2016-11-25,1.0,1.0,16.0,17.0,85,Los Angeles Lakers,0,10:30 pm,0.9,0.5,1.0,0.0,1.0,0.333333333333,1.0,0.4,0,0.866666666667,0.5
0.0,1.0,90,Miami Heat,-2.5,1.2,2016-11-25,1.0,1.0,15.0,16.0,81,Memphis Grizzlies,0,8:00 pm,0.2,0.7,0.0,1.0,0.333333333333,1.0,0.4,1.0,0,0.285714285714,0.666666666667
0.0,0.0,105,Toronto Raptors,3.26666666667,-0.923076923077,2016-11-25,1.0,3.0,16.0,14.0,99,Milwaukee Bucks,0,8:00 pm,0.5,0.5,1.0,1.0,0.333333333333,0.333333333333,0.4,0.4,0,0.6,0.461538461538
0.0,0.0,111,Charlotte Hornets,2.57142857143,-3.21428571429,2016-11-25,1.0,2.0,15.0,15.0,113,New York Knicks,1,7:30 pm,0.5,0.6,0.0,1.0,0.0,0.666666666667,0.4,0.8,1,0.571428571429,0.5
0.0,0.0,94,Washington Wizards,-2.76923076923,-6.93333333333,2016-11-25,3.0,1.0,14.0,16.0,91,Orlando Magic,0,7:00 pm,0.4,0.4,1.0,0.0,0.666666666667,0.333333333333,0.4,0.4,0,0.307692307692,0.4
0.0,1.0,105,Chicago Bulls,5.66666666667,-8.86666666667,2016-11-25,2.0,1.0,16.0,16.0,89,Philadelphia 76ers,0,7:30 pm,0.6,0.4,0.0,0.0,0.333333333333,0.666666666667,0.6,0.6,0,0.6,0.266666666667
0.0,0.0,98,Minnesota Timberwolves,-0.5,-5.6875,2016-11-25,1.0,1.0,15.0,17.0,85,Phoenix Suns,0,9:00 pm,0.3,0.3,0.0,1.0,0.0,0.333333333333,0.2,0.4,0,0.285714285714,0.3125
0.0,0.0,104,New Orleans Pelicans,-2.0,-4.47058823529,2016-11-25,1.0,1.0,17.0,18.0,119,Portland Trail Blazers,0,10:00 pm,0.6,0.4,1.0,0.0,1.0,0.333333333333,0.8,0.2,1,0.375,0.470588235294
0.0,0.0,117,Houston Rockets,2.93333333333,-2.33333333333,2016-11-25,1.0,1.0,16.0,16.0,104,Sacramento Kings,0,10:30 pm,0.6,0.4,0.0,1.0,0.666666666667,0.666666666667,0.6,0.4,0,0.6,0.4
0.0,0.0,68,Atlanta Hawks,5.66666666667,2.375,2016-11-25,1.0,1.0,16.0,17.0,95,Utah Jazz,0,8:00 pm,0.7,0.5,1.0,1.0,0.333333333333,0.333333333333,0.4,0.2,1,0.666666666667,0.5
1.0,1.0,102,New York Knicks,-2.86666666667,2.26666666667,2016-11-26,0.0,0.0,16.0,16.0,107,Charlotte Hornets,0,7:00 pm,0.6,0.4,1.0,0.0,1.0,0.0,0.8,0.2,1,0.533333333333,0.533333333333
0.0,0.0,102,Minnesota Timberwolves,0.4,13.1875,2016-11-26,0.0,0.0,16.0,17.0,115,Golden State Warriors,0,10:30 pm,0.4,1.0,1.0,1.0,0.333333333333,1.0,0.4,1.0,1,0.333333333333,0.875
0.0,0.0,110,Memphis Grizzlies,0.5625,-1.73333333333,2016-11-26,0.0,0.0,17.0,16.0,107,Miami Heat,0,8:00 pm,0.7,0.3,0.0,1.0,0.666666666667,0.333333333333,0.8,0.6,0,0.625,0.333333333333
0.0,1.0,88,Detroit Pistons,1.52941176471,0.411764705882,2016-11-26,0.0,0.0,18.0,18.0,106,Oklahoma City Thunder,0,8:00 pm,0.4,0.3,1.0,1.0,0.666666666667,0.333333333333,0.4,0.4,1,0.470588235294,0.529411764706
0.0,0.0,112,San Antonio Spurs,5.375,-2.35714285714,2016-11-26,0.0,0.0,17.0,15.0,100,Washington Wizards,0,7:00 pm,0.8,0.4,1.0,1.0,1.0,0.666666666667,1.0,0.6,0,0.8125,0.357142857143
0.0,0.0,122,Sacramento Kings,-3.0,-8.6,2016-11-27,1.0,1.0,17.0,16.0,105,Brooklyn Nets,0,6:00 pm,0.4,0.2,0.0,0.0,0.666666666667,0.0,0.4,0.0,0,0.375,0.266666666667
0.0,0.0,81,New Orleans Pelicans,-2.76470588235,-10.1333333333,2016-11-27,1.0,1.0,18.0,16.0,91,Dallas Mavericks,0,7:00 pm,0.6,0.2,0.0,0.0,0.666666666667,0.0,0.8,0.0,1,0.352941176471,0.133333333333
0.0,0.0,70,Los Angeles Clippers,12.2941176471,-2.94117647059,2016-11-27,1.0,1.0,18.0,18.0,91,Indiana Pacers,0,6:00 pm,0.8,0.5,0.0,1.0,0.666666666667,0.333333333333,0.8,0.4,1,0.823529411765,0.470588235294
0.0,0.0,94,Atlanta Hawks,3.625,-3.70588235294,2016-11-27,1.0,1.0,17.0,18.0,109,Los Angeles Lakers,0,9:30 pm,0.6,0.4,0.0,0.0,0.333333333333,0.333333333333,0.2,0.2,1,0.625,0.470588235294
0.0,0.0,104,Milwaukee Bucks,-1.28571428571,-6.6875,2016-11-27,1.0,1.0,15.0,17.0,96,Orlando Magic,0,6:00 pm,0.4,0.3,0.0,0.0,0.333333333333,0.0,0.2,0.4,0,0.428571428571,0.375
0.0,0.0,112,Cleveland Cavaliers,9.57142857143,-9.3125,2016-11-27,1.0,1.0,15.0,17.0,108,Philadelphia 76ers,0,1:00 pm,0.8,0.4,1.0,0.0,1.0,0.333333333333,0.8,0.4,0,0.857142857143,0.25
1.0,0.0,120,Denver Nuggets,-2.375,-6.11764705882,2016-11-27,1.0,1.0,17.0,18.0,114,Phoenix Suns,0,3:30 pm,0.3,0.3,0.0,0.0,0.333333333333,0.333333333333,0.4,0.4,0,0.375,0.294117647059
0.0,0.0,130,Houston Rockets,3.5625,-3.38888888889,2016-11-27,1.0,1.0,17.0,19.0,114,Portland Trail Blazers,0,9:00 pm,0.7,0.4,1.0,1.0,0.666666666667,0.333333333333,0.8,0.4,0,0.625,0.5
0.0,0.0,100,Atlanta Hawks,2.52941176471,13.1764705882,2016-11-28,0.0,1.0,18.0,18.0,105,Golden State Warriors,0,10:30 pm,0.5,1.0,0.0,1.0,0.333333333333,1.0,0.2,1.0,1,0.588235294118,0.882352941176
0.0,0.0,104,Charlotte Hornets,2.4375,0.705882352941,2016-11-28,1.0,1.0,17.0,18.0,85,Memphis Grizzlies,0,8:00 pm,0.4,0.8,1.0,1.0,0.333333333333,0.666666666667,0.2,0.8,0,0.5625,0.647058823529
0.0,0.0,112,Boston Celtics,0.625,-1.8125,2016-11-28,2.0,1.0,17.0,17.0,104,Miami Heat,0,7:30 pm,0.6,0.3,0.0,0.0,0.666666666667,0.333333333333,0.6,0.4,0,0.5625,0.3125
0.0,0.0,112,Utah Jazz,3.82352941176,-0.4375,2016-11-28,2.0,1.0,18.0,17.0,103,Minnesota Timberwolves,0,8:00 pm,0.5,0.4,1.0,0.0,0.666666666667,0.333333333333,0.4,0.2,0,0.529411764706,0.3125
0.0,0.0,112,Oklahoma City Thunder,1.38888888889,-3.0,2016-11-28,1.0,1.0,19.0,17.0,103,New York Knicks,0,7:30 pm,0.4,0.6,1.0,0.0,0.666666666667,0.666666666667,0.4,0.6,0,0.555555555556,0.5
0.0,0.0,95,Philadelphia 76ers,-9.0,3.4375,2016-11-28,0.0,2.0,18.0,17.0,122,Toronto Raptors,0,7:30 pm,0.4,0.6,0.0,1.0,0.0,0.666666666667,0.4,0.6,1,0.235294117647,0.625
0.0,0.0,95,Sacramento Kings,-1.82352941176,-3.0,2016-11-28,0.0,1.0,18.0,16.0,101,Washington Wizards,1,7:00 pm,0.5,0.4,1.0,0.0,0.666666666667,0.666666666667,0.6,0.6,1,0.411764705882,0.333333333333
0.0,0.0,122,Los Angeles Clippers,10.4444444444,-9.125,2016-11-29,1.0,1.0,19.0,17.0,127,Brooklyn Nets,1,7:30 pm,0.7,0.2,0.0,0.0,0.333333333333,0.0,0.6,0.0,1,0.777777777778,0.25
0.0,0.0,112,Detroit Pistons,0.444444444444,3.41176470588,2016-11-29,2.0,0.0,19.0,18.0,89,Charlotte Hornets,0,7:00 pm,0.4,0.4,0.0,1.0,0.666666666667,0.666666666667,0.4,0.4,0,0.444444444444,0.588235294118
0.0,0.0,101,Cleveland Cavaliers,9.2,-0.666666666667,2016-11-29,1.0,1.0,16.0,16.0,118,Milwaukee Bucks,0,8:00 pm,0.8,0.4,1.0,1.0,1.0,0.666666666667,0.8,0.4,1,0.866666666667,0.466666666667
0.0,0.0,88,Los Angeles Lakers,-2.66666666667,-3.16666666667,2016-11-29,1.0,1.0,19.0,19.0,105,New Orleans Pelicans,0,8:00 pm,0.5,0.6,1.0,0.0,0.333333333333,0.333333333333,0.4,0.6,1,0.5,0.333333333333
0.0,0.0,95,Orlando Magic,-6.76470588235,5.76470588235,2016-11-29,1.0,2.0,18.0,18.0,83,San Antonio Spurs,0,8:30 pm,0.3,0.9,0.0,1.0,0.0,1.0,0.2,1.0,0,0.352941176471,0.823529411765
